profID,datetime,slopeangle,RB_score,RB_releasetype,RB_height_obs,RB_class,localNowcast,stability_class,HS_obs,similarity_obs_sim,HS_sim,RB_height_sim,gs_wl,sph_wl,bs_wl,dendr_wl,gt1_wl,rho_wl,visc_wl,age_wl,rho_divby_gs_wl,rhobs_divby_gs_wl,D_sl,rho_sl,rho_divby_gs_sl,rhobs_divby_gs_sl,rho20_sl,rho10max_sl,penetrationdepth,delta_gs,delta_hh,frac_rhogs,rts,shear_strength_wl,normalstress,skier_stress,skier_stress_monti,sk38,sk38_monti,rc,neck_stress,neck_strain_rate,viscdefrate,defrateindex
12590,2007-11-12 09:00,37.0,2,1,105.0,1.0,3.0,1,120.0,1,119.11,99.34,0.3,0.5,0.1,0.78,1,123.1,1.213,1,410.33333333333326,41.03333333333335,19.77,115.64527061203844,379.17515405659714,33.574728028238724,115.64527061203844,134.6720657276995,0.29,0.0,0.0,1.0105605199025185,0.19,0.29,-0.1503,0.7704685451811824,0.8193481137231122,6.0,6.0,0.5400183686398747,21906.07287449392,0.10944216054883334,-2.0,5.35
13330,2007-11-21 12:00,39.0,4,1,58.0,2.0,2.3,-999,107.0,0,101.93,74.44,0.49,0.44,0.23,0.0,4,191.6,7.082000000000002,9,391.0204081632653,89.93469387755104,27.49000000000001,142.3482720989451,328.25741807693487,57.3042036569649,157.2287066246057,173.94250000000005,0.24,0.07,0.5,1.1343945720250523,0.37,0.68,-0.2458,0.554098331692687,0.7416980341329367,0.1490586143166621,6.0,0.4995338698693394,9239.133174433571,0.005567118043723725,-0.4,4.21
13731,2007-11-30 10:00,36.0,5,2,108.0,3.0,2.0,-999,125.0,1,120.94,110.89,0.89,0.3,0.27,0.0,4,151.9,7.5779999999999985,14,170.67415730337078,46.082022471910115,10.049999999999997,105.22099502487563,126.26222013025304,17.89565628154386,105.22099502487563,92.60706033376124,0.22,0.14,0.0,1.1616677638797457,0.47,0.42,-0.07173,1.5156381232071607,2.1738955151586232,6.0,6.0,0.1460656533319208,8732.630632499913,0.006988688908438932,-0.1,6.0
14210,2007-12-04 11:00,38.0,3,3,45.0,2.0,3.0,-999,81.0,1,81.21,56.95,1.41,0.2,0.41,0.0,4,104.9,1.852,7,74.39716312056738,30.502836879432625,24.25999999999999,126.98763396537508,355.6351968603485,29.91066091168004,128.42334630350194,139.0347778981582,0.26,0.97,0.0,4.918320478377676,1.0,0.19,-0.1903,0.6278715225981853,0.5207855821123041,6.0,0.05,0.13239736185991816,45467.81677572872,0.7229979274978502,-1.6,3.01
14310,2007-12-05 11:00,33.0,1,1,55.0,1.0,3.0,1,100.0,1,103.15,69.11,1.77,0.07,0.76,0.0,5,113.6,2.9560000000000004,8,64.18079096045197,48.777401129943506,34.040000000000006,125.3342831962397,363.80991531121833,42.94622916462339,140.2044889129259,140.40901639344264,0.29,1.38,0.0,6.623916576381366,0.73,0.23,-0.2993,0.4474783530620439,0.4065059017920856,0.07123617667153366,0.1147357493821746,0.1042932981101674,30062.999192059087,0.20528438347527064,-1.5,3.33
14990,2007-12-14 13:00,35.0,6,3,14.0,3.0,2.0,-999,91.0,0,100.8,2.91,2.29,0.0,1.38,0.0,5,279.9,138.4,44,122.22707423580783,168.67336244541482,97.89,217.97733169884566,340.150309187349,92.54758477697254,318.5555919258046,321.51292372881363,0.28,1.28,-1.5,2.6018769079480295,1.0,1.51,-1.409,0.15560489465963812,0.19907111962460725,1.2210232042655418,1.1330523491405555,0.262844727176494,18542.074356134843,0.0320054973166044,-0.1,0.58
14970,2007-12-14 14:00,35.0,4,1,89.0,2.0,1.0,-999,140.0,1,144.72,74.35,1.2,0.32,0.72,0.0,4,221.2,32.01,17,184.3333333333333,132.72,70.37,171.86487139405997,478.80297638613416,82.8064584817953,237.28801213960546,246.37513283740702,0.3,0.85,-1.0,3.944717127357272,0.85,0.92,-0.8012,0.2164581943758984,0.27747473001955897,0.9617489678482146,0.7723846707338715,0.3032625051893316,14837.03703703704,0.02492686353217315,-0.3,4.16
15952,2007-12-24 09:00,35.0,5,3,77.5,3.0,1.0,0,131.0,1,131.58,70.06,1.15,0.29,0.55,0.0,4,256.6,129.5,27,223.13043478260875,122.7217391304348,61.52000000000001,205.14830949284786,362.3458972988002,77.97647903084328,268.2888605007665,278.42242295430395,0.22,0.1399999999999999,-0.5,1.1772184622982949,0.6,1.26,-0.8538,0.2475969300752921,0.30857759778106186,1.2565617006751857,1.0732655417103991,0.4601303259087734,20509.499591317763,0.08650182855038803,-0.0,5.19
16090,2007-12-27 12:00,32.0,6,3,51.0,3.0,1.0,0,92.0,1,96.76,51.36,1.54,0.13,0.79,0.0,5,228.9,95.44,30,148.63636363636363,117.42272727272729,45.40000000000001,196.6542511013216,242.78151744537664,69.51212824967605,251.15032712632112,266.4659526493799,0.21,0.8,-1.0,2.535664104471444,0.79,0.99,-0.6424,0.3355102012826425,0.3897184564903095,0.9360649941777875,0.7761042675596059,0.3128803254878771,15623.299753244673,0.034760885329936,-0.0,5.14
16170,2007-12-28 09:00,37.0,4,1,23.0,2.0,1.0,-999,49.0,1,60.83,31.42,1.79,0.0,0.81,0.0,5,186.9,41.59,31,104.41340782122906,84.57486033519555,29.41,158.01870112206734,132.29607894390006,50.643709587070646,189.7092186621697,202.383001049318,0.22,0.7,0.0,1.9866336803765927,0.0,0.65,-0.2975,0.5179246221772179,0.6110584738107666,0.2848488744066887,0.11971833953374253,0.1700423697715563,12633.542739375625,0.02287355399182625,-0.0,6.0
17410,2008-01-08 14:00,33.0,2,1,137.8,1.0,3.0,1,164.0,1,154.73,132.97,2.92,0.0,1.69,0.0,6,169.1,25.94,9,57.91095890410959,97.8695205479452,21.75999999999999,144.12945772058828,332.2571687349673,37.265844531583255,145.4225612806403,152.6184389140271,0.24,2.26,0.3999999999999999,3.9062057595469777,0.99,0.91,-0.2183,0.7000074971613957,0.8187168892776328,6.0,6.0,0.11273232060904302,6582.8026421563045,0.0033262949480174176,-0.4,6.0
