layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
15,0,1.0,4,5,1.5,3.0,0
25,15,4.0,3,9,0.25,0.75,0
30,25,2.0,9,4,1.0,1.0,0
47,30,2.5,3,3,0.25,0.5,0
49,47,3.0,9,3,0.25,1.0,0
54,49,4.0,3,3,0.25,0.5,0
58,54,1.0,3,3,0.25,0.5,0
64,58,3.0,3,3,0.25,0.25,0
77,64,4.0,3,3,0.25,0.25,0
