layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
23,0,1,4,4,1.0,1.5,0
45,23,2,4,4,1.0,1.0,0
71,45,2,3,4,0.5,0.75,0
80,71,3,3,3,0.25,0.25,0
100,80,1,1,0,1.0,1.0,0
110,100,1,0,1,1.0,1.0,0
