layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
20.0,0.0,2.0,5,4,1.5,3.5,0
60.0,20.0,3.0,4,4,0.8,1.2,0
96.0,60.0,1.5,9,4,1.0,1.5,0
97.0,96.0,4.0,7,3,0.2,1.0,1
106.0,97.0,2.5,3,2,0.2,1.0,0
138.0,106.0,2.0,3,2,0.2,0.8,0
140.0,138.0,4.0,3,3,0.2,0.5,0
150.0,140.0,3.0,2,3,0.2,1.0,0
173.0,150.0,2.5,3,3,0.1,0.3,0
180.0,173.0,2.0,3,2,0.1,0.8,0
190.0,180.0,1.0,2,2,1.0,2.0,0
199.0,190.0,1.0,2,1,1.0,2.0,0
200.0,199.0,1.5,3,2,0.1,1.3,0
