layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
1.0,0.0,2.5,3,3,0.2,0.5,0
10.0,1.0,2.0,4,4,1.0,2.0,0
40.0,10.0,3.0,4,4,1.0,2.0,0
50.0,40.0,3.0,4,4,1.0,1.0,0
