layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
20.0,0.0,2.5,5,5,4.0,8.0,0
71.0,20.0,2.0,5,4,2.0,4.0,0
75.0,71.0,4.5,7,4,1.0,2.0,1
89.0,75.0,2.5,3,2,0.5,1.0,0
93.0,89.0,4.0,7,3,1.0,1.5,1
104.0,93.0,1.0,1,2,1.0,2.0,0
110.0,104.0,1.5,2,1,0.5,1.0,0
