layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
5.0,0.0,2.0,5,5,2.0,4.0,0
10.0,5.0,2.5,5,4,2.0,4.0,0
34.0,10.0,2.0,5,4,3.0,5.0,0
52.0,34.0,3.0,4,4,1.0,2.0,0
65.0,52.0,1.0,4,4,0.8,1.5,0
67.0,65.0,4.0,4,4,0.8,1.5,0
72.0,67.0,1.0,4,3,0.5,1.0,0
76.0,72.0,2.0,3,4,0.5,1.0,0
87.0,76.0,1.0,2,3,0.5,1.0,0
90.0,87.0,1.5,3,2,0.5,1.0,0
