layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
5.0,0.0,1.0,9,5,2.0,4.0,0
20.0,5.0,4.0,9,5,2.0,4.0,0
40.0,20.0,2.5,9,5,2.0,4.0,0
60.0,40.0,1.0,9,5,1.5,3.0,0
77.0,60.0,1.5,9,5,1.5,3.0,0
108.0,77.0,3.5,9,9,0.5,1.0,0
112.0,108.0,3.0,9,9,0.5,1.5,0
119.0,112.0,1.0,4,4,0.5,1.5,0
121.0,119.0,3.0,4,4,0.5,1.5,0
125.0,121.0,1.0,4,4,0.5,1.5,0
160.0,125.0,1.5,3,2,0.25,1.0,0
