layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
38.0,0.0,1.0,5,5,1.0,4.0,0
83.0,38.0,4.0,4,4,0.5,1.0,0
112.0,83.0,3.5,4,3,0.25,1.0,0
121.0,112.0,3.0,3,4,0.25,1.0,0
125.0,121.0,3.5,3,3,0.25,0.75,0
150.0,125.0,2.0,2,1,1.0,3.0,0
153.0,150.0,1.0,1,1,1.0,4.0,0
