layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
70.0,0.0,5.0,9,4,1.0,2.0,0
126.0,70.0,4.0,9,9,1.0,1.5,0
151.0,126.0,3.0,9,3,0.25,0.5,0
163.0,151.0,4.0,9,9,1.0,1.5,0
187.0,163.0,3.0,9,9,0.5,1.0,0
200.0,187.0,1.0,2,2,0.5,1.0,0
