layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
5.0,0.0,1.0,5,5,2.0,3.0,0
10.0,5.0,4.5,7,7,1.5,1.5,1
20.0,10.0,3.0,4,7,1.5,1.5,0
25.0,20.0,4.0,7,7,1.0,2.0,1
42.0,25.0,1.0,3,9,1.0,1.0,0
45.0,42.0,4.5,3,9,1.0,1.0,0
75.0,45.0,2.0,3,3,0.3,0.5,0
85.0,75.0,3.0,3,2,0.2,0.2,0
