layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
7.0,0.0,1.0,5,5,2.0,3.0,0
37.0,7.0,3.0,4,4,1.5,2.0,0
50.0,37.0,3.0,4,4,1.0,2.0,0
62.0,50.0,2.0,4,4,0.5,1.0,0
66.0,62.0,1.0,3,4,0.5,1.0,0
68.0,66.0,4.0,3,3,0.5,0.5,0
82.0,68.0,3.0,2,3,0.3,0.5,0
97.0,82.0,3.0,2,3,0.5,0.8,0
