layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
18.0,0.0,5.0,7,4,1.0,2.0,0
43.0,18.0,4.0,4,4,1.0,1.5,0
45.0,43.0,5.0,7,4,1.0,2.5,0
58.0,45.0,4.0,7,4,1.0,1.0,0
60.0,58.0,5.0,7,4,1.0,1.5,1
90.0,60.0,3.0,9,4,1.0,1.5,0
100.0,90.0,5.0,9,4,1.0,2.0,0
101.0,100.0,3.0,3,3,0.2,0.4,0
103.0,101.0,5.0,7,4,1.0,2.0,0
152.0,103.0,3.0,2,2,0.4,0.6,0
