layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
57.0,0.0,4.0,3,3,0.2,0.5,0
94.0,57.0,4.0,3,3,0.2,0.5,0
131.0,94.0,3.0,3,3,0.2,0.5,0
136.0,131.0,3.0,4,4,0.5,1.5,0
165.0,136.0,1.0,3,3,0.5,0.5,0
166.0,165.0,1.0,2,2,1.0,1.0,0
