layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
18.0,0.0,4.5,7,4,1.5,2.0,1
19.0,18.0,1.0,6,6,1.5,2.0,0
44.0,19.0,3.0,3,2,0.5,0.5,0
47.0,44.0,2.5,3,7,0.3,0.5,0
70.0,47.0,2.0,2,3,0.5,0.75,0
99.0,70.0,1.0,1,1,1.0,1.0,0
140.0,99.0,1.0,1,1,1.25,1.25,0
