layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
5.0,0.0,1.0,4,4,1.0,1.5,0
10.0,5.0,4.0,7,3,0.5,2.0,1
38.0,10.0,2.5,4,9,1.0,1.5,0
40.0,38.0,3.5,7,3,0.5,1.5,1
43.0,40.0,2.5,3,9,0.5,1.0,0
45.0,43.0,3.5,3,3,0.25,0.5,0
55.0,45.0,1.5,4,4,1.0,1.5,0
70.0,55.0,3.5,7,9,1.0,2.0,1
92.0,70.0,1.5,9,9,1.0,1.5,0
105.0,92.0,4.0,3,3,0.5,0.5,0
115.5,105.0,1.0,2,2,1.0,1.5,0
116.0,115.5,1.5,7,3,0.5,1.0,1
