layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
13.0,0.0,4.0,7,4,1.0,2.0,1
31.0,13.0,4.5,7,7,1.0,2.0,1
37.0,31.0,1.0,9,3,0.5,1.0,0
38.0,37.0,4.0,7,7,0.25,1.0,1
43.7,38.0,2.0,2,3,0.25,1.0,0
44.0,43.7,3.0,7,7,0.5,1.25,1
51.0,44.0,3.0,2,3,0.25,1.0,0
55.0,51.0,2.0,2,3,0.5,1.0,0
65.0,55.0,2.5,2,3,0.5,1.0,0
66.0,65.0,1.0,2,3,0.5,1.0,0
