layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
35.0,0.0,2.0,5,7,1.0,4.0,0
55.0,35.0,2.5,7,5,1.0,2.0,0
65.0,55.0,3.0,7,5,1.0,3.0,0
70.0,65.0,4.5,7,4,1.0,2.0,1
78.0,70.0,3.0,4,4,0.5,1.0,0
97.0,78.0,2.5,4,3,0.5,1.0,0
101.0,97.0,4.5,7,4,0.5,1.0,1
113.0,101.0,3.0,3,4,0.5,1.0,0
117.0,113.0,4.0,7,7,0.5,1.5,1
130.0,117.0,3.0,3,4,0.3,0.7,0
154.0,130.0,2.5,3,3,0.2,0.5,0
196.0,154.0,1.0,1,2,1.0,2.0,0
198.0,196.0,1.5,2,2,0.5,1.0,0
