layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
20.0,0.0,1.5,5,4,2.0,6.0,0
26.0,20.0,1.0,4,5,2.0,4.0,0
44.0,26.0,3.0,4,3,0.25,1.25,0
53.0,44.0,2.5,3,4,0.25,1.0,0
63.0,53.0,2.0,3,4,0.25,1.0,0
65.0,63.0,5.0,7,4,1.0,2.0,1
74.0,65.0,2.5,3,3,0.25,0.5,0
