layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
26.0,0.0,1.5,5,4,1.0,5.0,0
30.0,26.0,3.5,7,9,1.0,1.5,0
41.0,30.0,1.5,9,9,0.5,1.5,0
44.0,41.0,4.5,7,7,1.0,1.5,1
54.0,44.0,1.0,3,3,0.25,0.5,0
56.0,54.0,4.0,7,7,0.5,1.5,1
68.0,56.0,2.5,3,2,0.25,0.5,0
81.0,68.0,1.0,2,1,0.5,1.0,0
103.0,81.0,1.0,1,1,1.0,2.0,0
