layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
18.0,0.0,2.5,4,7,2.0,3.0,0
25.0,18.0,5.0,7,7,1.5,2.0,1
26.0,25.0,2.0,9,9,1.0,1.5,0
27.0,26.0,5.0,7,7,1.0,1.5,1
34.5,27.0,1.0,4,4,1.0,1.5,0
36.0,34.5,1.0,6,6,2.0,3.0,0
52.0,36.0,1.0,2,4,0.25,0.5,0
65.0,52.0,1.0,1,1,1.0,1.5,0
