layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
23.0,0.0,2.5,4,4,1.5,1.5,0
25.0,23.0,4.0,7,7,1.5,2.0,1
39.0,25.0,3.0,4,3,1.0,1.0,0
65.0,39.0,3.0,3,4,0.5,1.0,0
69.0,65.0,4.0,7,7,1.0,2.0,1
85.0,69.0,3.0,3,4,0.5,0.5,0
95.0,85.0,3.0,4,3,0.5,1.0,0
123.0,95.0,2.0,3,4,0.5,2.0,0
124.0,123.0,1.0,3,2,0.5,1.0,0
