layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
40.0,0.0,4.0,5,7,4.0,4.0,0
75.0,40.0,3.0,5,4,2.0,5.0,0
95.0,75.0,1.0,4,4,2.0,2.0,0
136.0,95.0,1.0,4,4,1.5,2.5,0
150.0,136.0,3.0,3,9,0.25,1.0,0
170.0,150.0,1.0,2,3,0.5,2.0,0
188.0,170.0,1.0,1,2,2.0,3.0,0
