layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
25.0,0.0,3.5,7,7,3.0,3.0,1
62.0,25.0,1.5,4,4,2.5,2.5,0
97.0,62.0,2.5,4,4,1.5,1.5,0
99.0,97.0,4.5,7,7,1.0,1.0,1
104.0,99.0,1.0,1,2,2.0,3.0,0
