layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
13.0,0.0,1.5,4,4,1.0,2.0,0
20.0,13.0,3.0,7,7,1.0,3.0,1
39.0,20.0,2.5,3,3,0.25,0.5,0
49.0,39.0,2.0,4,3,0.5,1.0,0
51.0,49.0,2.5,3,3,0.25,0.5,0
78.0,51.0,1.5,4,4,1.0,2.0,0
79.0,78.0,2.5,3,3,0.5,0.5,0
83.0,79.0,1.0,1,1,1.0,1.0,0
