layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
18.0,0.0,1.0,5,5,4.0,6.0,0
29.0,18.0,4.0,7,7,2.0,3.0,0
43.0,29.0,1.0,4,4,1.5,2.5,0
44.0,43.0,4.0,7,7,1.0,2.0,0
48.0,44.0,2.0,4,4,1.0,2.0,0
52.0,48.0,3.0,3,3,0.2,0.4,0
69.0,52.0,2.0,3,3,0.5,0.5,0
84.0,69.0,1.0,3,3,0.5,0.5,0
100.0,84.0,1.0,1,2,1.0,2.0,0
