layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
25.0,0.0,1.5,4,5,2.0,3.0,0
40.0,25.0,1.0,3,3,1.0,1.0,0
58.0,40.0,1.0,3,2,0.5,1.0,0
