layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
34.0,0.0,5.0,4,4,1.5,2.0,0
53.0,34.0,1.5,3,3,0.25,0.25,0
62.0,53.0,1.0,3,3,0.25,0.25,0
79.0,62.0,2.0,3,2,0.25,0.25,0
