layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
2.0,0.0,1.0,5,5,2.0,2.0,0
35.0,2.0,5.0,7,4,2.0,2.0,0
45.0,35.0,2.0,5,4,2.0,2.0,0
69.0,45.0,5.0,4,7,1.0,1.0,0
70.0,69.0,1.0,5,5,2.0,2.0,0
86.0,70.0,3.5,4,4,1.5,1.5,0
87.0,86.0,1.0,5,5,2.0,2.0,0
88.0,87.0,4.5,7,4,1.0,1.0,0
95.0,88.0,3.0,4,4,1.0,1.0,0
113.0,95.0,2.5,4,4,1.0,1.0,0
115.0,113.0,1.0,4,4,0.8,0.8,0
121.0,115.0,4.5,9,7,0.8,0.8,0
130.0,121.0,1.0,2,2,0.8,1.0,0
140.0,130.0,2.0,2,3,0.5,0.5,0
141.0,140.0,1.0,1,1,1.0,1.5,0
