layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
9.0,0.0,2.0,7,7,1.0,1.0,0
10.0,9.0,2.5,7,7,1.25,1.25,1
20.0,10.0,1.0,7,7,0.75,0.75,0
50.0,20.0,2.0,7,7,0.75,1.0,0
65.0,50.0,2.5,7,7,1.0,1.5,0
72.0,65.0,2.0,7,7,0.5,0.5,0
85.0,72.0,1.5,7,7,1.5,1.5,0
88.0,85.0,2.0,3,3,0.25,0.25,0
89.0,88.0,1.0,7,3,0.5,0.75,0
125.0,89.0,1.0,2,2,0.75,1.5,0
164.0,125.0,1.0,1,2,1.5,2.0,0
