layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
13.0,0.0,4.0,9,9,0.75,1.5,0
34.0,13.0,5.0,9,9,0.5,1.5,0
49.0,34.0,4.5,4,9,0.75,1.5,0
85.0,49.0,4.0,4,9,0.75,1.5,0
90.0,85.0,3.5,4,9,1.0,1.5,0
119.0,90.0,3.0,9,4,1.0,2.0,0
122.0,119.0,4.0,9,9,1.0,1.5,0
125.0,122.0,3.0,9,9,1.0,2.0,0
129.0,125.0,4.0,7,9,1.0,2.0,0
135.0,129.0,2.0,2,2,1.0,3.0,0
136.0,135.0,5.0,7,7,1.0,1.0,1
150.0,136.0,2.0,2,2,1.0,2.0,0
157.9,150.0,5.0,7,9,1.0,1.0,1
158.0,157.9,1.0,6,6,1.0,1.0,0
