layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
3.0,0.0,5.0,5,4,3.0,4.0,0
15.0,3.0,3.0,7,7,3.0,4.0,0
182.0,15.0,3.0,7,7,2.0,3.0,0
184.0,182.0,3.0,7,7,2.0,2.0,0
214.0,184.0,3.0,7,7,2.0,2.0,0
247.0,214.0,3.0,7,7,2.0,3.0,0
251.0,247.0,2.0,7,7,2.0,3.0,0
298.0,251.0,2.0,7,7,2.0,3.0,0
303.0,298.0,1.0,7,7,4.0,4.0,0
312.0,303.0,3.0,7,4,2.0,2.0,0
