layer_top,layer_bottom,hardness,gt1,gt2,gs1,gs2,crust
131.0,121.0,2.0,9,3,0.25,0.75,0
138.0,131.0,1.5,9,4,0.5,1.0,0
139.0,138.0,1.0,4,4,0.75,1.25,0
142.0,139.0,1.5,7,4,0.25,0.75,1
142.8,142.0,1.0,4,9,0.75,1.5,0
143.0,142.8,1.5,7,7,0.25,0.25,1
148.0,143.0,1.0,2,1,1.0,1.5,0
166.0,148.0,1.5,2,4,0.75,1.0,0
173.0,166.0,1.5,3,4,0.25,0.5,0
174.0,173.0,1.5,7,4,0.25,0.5,1
176.0,174.0,1.5,2,4,0.25,0.5,0
181.0,176.0,1.0,4,2,0.75,1.0,0
